AveragePrice,region
1.66,BuffaloRochester
1.57,BuffaloRochester
1.63,BuffaloRochester
1.6,BuffaloRochester
1.64,BuffaloRochester
1.65,BuffaloRochester
1.6,BuffaloRochester
1.36,BuffaloRochester
1.37,BuffaloRochester
1.35,BuffaloRochester
1.4,BuffaloRochester
1.54,BuffaloRochester
1.38,BuffaloRochester
1.48,BuffaloRochester
1.4,BuffaloRochester
1.33,BuffaloRochester
1.41,BuffaloRochester
1.5,BuffaloRochester
1.45,BuffaloRochester
1.44,BuffaloRochester
1.3,BuffaloRochester
1.25,BuffaloRochester
1.3,BuffaloRochester
1.26,BuffaloRochester
1.23,BuffaloRochester
1.15,BuffaloRochester
1.15,BuffaloRochester
1.19,BuffaloRochester
1.12,BuffaloRochester
1.09,BuffaloRochester
1.09,BuffaloRochester
1.11,BuffaloRochester
1.15,BuffaloRochester
1.14,BuffaloRochester
1.1,BuffaloRochester
1.04,BuffaloRochester
1.13,BuffaloRochester
1.14,BuffaloRochester
1.11,BuffaloRochester
1.36,BuffaloRochester
1.22,BuffaloRochester
1.31,BuffaloRochester
1.29,BuffaloRochester
1.3,BuffaloRochester
1.21,BuffaloRochester
1.31,BuffaloRochester
1.38,BuffaloRochester
1.35,BuffaloRochester
1.39,BuffaloRochester
0.94,California
0.95,California
0.9,California
0.98,California
1.21,California
1.32,California
1.48,California
1.68,California
1.68,California
1.39,California
1.4,California
1.34,California
1.19,California
1.15,California
1.22,California
1.12,California
1.08,California
0.99,California
1.05,California
1.07,California
1.17,California
1.22,California
1.2,California
1.14,California
1.08,California
1.1,California
1.03,California
1.06,California
1.01,California
0.94,California
0.98,California
0.9,California
0.97,California
0.79,California
0.75,California
0.84,California
0.93,California
0.94,California
0.93,California
0.93,California
0.91,California
0.96,California
0.92,California
0.89,California
0.89,California
0.82,California
0.7,California
0.88,California
0.88,California
0.9,California
0.87,California
0.73,California
1.25,Charlotte
1.24,Charlotte
1.33,Charlotte
1.34,Charlotte
1.54,Charlotte
1.57,Charlotte
1.64,Charlotte
1.57,Charlotte
1.58,Charlotte
1.52,Charlotte
1.39,Charlotte
1.51,Charlotte
1.48,Charlotte
1.47,Charlotte
1.43,Charlotte
1.42,Charlotte
1.33,Charlotte
1.4,Charlotte
1.38,Charlotte
1.4,Charlotte
1.43,Charlotte
1.48,Charlotte
1.46,Charlotte
1.43,Charlotte
1.26,Charlotte
1.2,Charlotte
1.28,Charlotte
1.21,Charlotte
1.25,Charlotte
1.25,Charlotte
1.21,Charlotte
1.26,Charlotte
1.12,Charlotte
1.05,Charlotte
1.04,Charlotte
1.12,Charlotte
1.14,Charlotte
1.1,Charlotte
1.12,Charlotte
1.14,Charlotte
1.15,Charlotte
1.05,Charlotte
1.09,Charlotte
1.05,Charlotte
1.07,Charlotte
1.0,Charlotte
0.8,Charlotte
0.95,Charlotte
0.92,Charlotte
0.98,Charlotte
0.95,Charlotte
0.96,Charlotte
1.22,Chicago
1.18,Chicago
1.09,Chicago
1.27,Chicago
1.1,Chicago
1.13,Chicago
1.82,Chicago
2.07,Chicago
2.07,Chicago
1.84,Chicago
1.8,Chicago
1.82,Chicago
1.83,Chicago
1.8,Chicago
1.7,Chicago
1.67,Chicago
1.6,Chicago
1.6,Chicago
1.63,Chicago
1.67,Chicago
1.68,Chicago
1.68,Chicago
1.66,Chicago
1.51,Chicago
1.53,Chicago
1.23,Chicago
1.18,Chicago
1.2,Chicago
1.3,Chicago
1.2,Chicago
1.15,Chicago
1.11,Chicago
1.04,Chicago
0.97,Chicago
1.0,Chicago
1.08,Chicago
1.08,Chicago
1.11,Chicago
1.15,Chicago
0.9,Chicago
1.11,Chicago
1.0,Chicago
1.13,Chicago
1.15,Chicago
1.09,Chicago
1.0,Chicago
0.82,Chicago
1.12,Chicago
1.01,Chicago
1.11,Chicago
1.08,Chicago
0.93,Chicago
0.82,CincinnatiDayton
0.99,CincinnatiDayton
0.77,CincinnatiDayton
0.7,CincinnatiDayton
1.09,CincinnatiDayton
0.98,CincinnatiDayton
1.07,CincinnatiDayton
1.08,CincinnatiDayton
1.02,CincinnatiDayton
0.96,CincinnatiDayton
1.07,CincinnatiDayton
1.01,CincinnatiDayton
1.03,CincinnatiDayton
1.09,CincinnatiDayton
0.96,CincinnatiDayton
1.04,CincinnatiDayton
1.12,CincinnatiDayton
1.13,CincinnatiDayton
1.07,CincinnatiDayton
1.03,CincinnatiDayton
1.03,CincinnatiDayton
1.07,CincinnatiDayton
1.1,CincinnatiDayton
1.05,CincinnatiDayton
1.06,CincinnatiDayton
0.84,CincinnatiDayton
0.92,CincinnatiDayton
0.91,CincinnatiDayton
1.05,CincinnatiDayton
0.85,CincinnatiDayton
0.84,CincinnatiDayton
0.82,CincinnatiDayton
0.88,CincinnatiDayton
0.86,CincinnatiDayton
0.94,CincinnatiDayton
0.94,CincinnatiDayton
0.93,CincinnatiDayton
0.89,CincinnatiDayton
0.89,CincinnatiDayton
0.9,CincinnatiDayton
0.9,CincinnatiDayton
0.88,CincinnatiDayton
0.85,CincinnatiDayton
0.87,CincinnatiDayton
0.86,CincinnatiDayton
0.86,CincinnatiDayton
0.81,CincinnatiDayton
0.94,CincinnatiDayton
0.89,CincinnatiDayton
0.86,CincinnatiDayton
0.92,CincinnatiDayton
0.9,CincinnatiDayton
1.07,Columbus
1.06,Columbus
0.98,Columbus
0.84,Columbus
1.1,Columbus
1.33,Columbus
1.38,Columbus
1.41,Columbus
1.1,Columbus
1.11,Columbus
1.31,Columbus
1.33,Columbus
1.3,Columbus
1.14,Columbus
1.07,Columbus
1.06,Columbus
1.06,Columbus
1.07,Columbus
1.2,Columbus
1.17,Columbus
1.18,Columbus
1.21,Columbus
1.15,Columbus
1.18,Columbus
1.06,Columbus
0.94,Columbus
1.04,Columbus
1.13,Columbus
1.13,Columbus
1.07,Columbus
0.93,Columbus
0.83,Columbus
0.84,Columbus
0.9,Columbus
0.71,Columbus
0.72,Columbus
0.97,Columbus
0.96,Columbus
0.95,Columbus
1.01,Columbus
1.04,Columbus
1.05,Columbus
0.95,Columbus
1.03,Columbus
1.05,Columbus
0.91,Columbus
0.81,Columbus
0.92,Columbus
0.89,Columbus
1.03,Columbus
0.97,Columbus
0.91,Columbus
0.76,DallasFtWorth
0.69,DallasFtWorth
0.69,DallasFtWorth
0.69,DallasFtWorth
0.9,DallasFtWorth
1.0,DallasFtWorth
1.08,DallasFtWorth
1.14,DallasFtWorth
1.14,DallasFtWorth
1.08,DallasFtWorth
0.99,DallasFtWorth
0.93,DallasFtWorth
0.95,DallasFtWorth
0.92,DallasFtWorth
0.8,DallasFtWorth
0.79,DallasFtWorth
0.74,DallasFtWorth
0.74,DallasFtWorth
0.77,DallasFtWorth
0.88,DallasFtWorth
0.83,DallasFtWorth
0.88,DallasFtWorth
0.94,DallasFtWorth
0.96,DallasFtWorth
0.91,DallasFtWorth
0.89,DallasFtWorth
0.85,DallasFtWorth
0.87,DallasFtWorth
0.84,DallasFtWorth
0.82,DallasFtWorth
0.77,DallasFtWorth
0.7,DallasFtWorth
0.71,DallasFtWorth
0.72,DallasFtWorth
0.71,DallasFtWorth
0.65,DallasFtWorth
0.69,DallasFtWorth
0.69,DallasFtWorth
0.7,DallasFtWorth
0.76,DallasFtWorth
0.74,DallasFtWorth
0.78,DallasFtWorth
0.76,DallasFtWorth
0.74,DallasFtWorth
0.83,DallasFtWorth
0.65,DallasFtWorth
0.71,DallasFtWorth
0.8,DallasFtWorth
1.02,DallasFtWorth
0.79,DallasFtWorth
0.85,DallasFtWorth
0.78,DallasFtWorth
1.04,Denver
1.04,Denver
0.95,Denver
0.91,Denver
1.3,Denver
1.28,Denver
1.18,Denver
1.31,Denver
1.13,Denver
1.24,Denver
1.15,Denver
1.08,Denver
1.18,Denver
1.15,Denver
1.02,Denver
0.98,Denver
0.91,Denver
0.91,Denver
1.22,Denver
1.18,Denver
1.14,Denver
1.15,Denver
1.17,Denver
1.07,Denver
1.04,Denver
1.03,Denver
0.98,Denver
1.0,Denver
0.96,Denver
0.85,Denver
0.85,Denver
0.9,Denver
0.9,Denver
0.8,Denver
0.87,Denver
0.93,Denver
0.78,Denver
0.77,Denver
0.83,Denver
0.95,Denver
0.73,Denver
0.83,Denver
0.98,Denver
0.74,Denver
0.73,Denver
0.7,Denver
0.63,Denver
0.8,Denver
0.6,Denver
0.66,Denver
0.72,Denver
0.6,Denver
1.06,Detroit
1.05,Detroit
0.95,Detroit
0.81,Detroit
1.18,Detroit
1.35,Detroit
1.39,Detroit
1.4,Detroit
1.4,Detroit
1.35,Detroit
1.26,Detroit
1.27,Detroit
1.25,Detroit
1.24,Detroit
1.1,Detroit
1.09,Detroit
1.08,Detroit
1.01,Detroit
1.15,Detroit
1.08,Detroit
1.13,Detroit
1.16,Detroit
1.15,Detroit
1.17,Detroit
1.18,Detroit
1.17,Detroit
1.13,Detroit
1.0,Detroit
0.98,Detroit
0.92,Detroit
1.04,Detroit
1.07,Detroit
0.86,Detroit
0.96,Detroit
1.0,Detroit
1.0,Detroit
0.97,Detroit
1.03,Detroit
1.02,Detroit
1.05,Detroit
1.09,Detroit
1.12,Detroit
0.97,Detroit
1.13,Detroit
1.2,Detroit
1.0,Detroit
0.77,Detroit
1.04,Detroit
0.94,Detroit
1.11,Detroit
1.1,Detroit
0.86,Detroit
1.33,GrandRapids
1.14,GrandRapids
1.2,GrandRapids
0.92,GrandRapids
1.44,GrandRapids
1.46,GrandRapids
1.59,GrandRapids
1.67,GrandRapids
1.42,GrandRapids
1.72,GrandRapids
1.63,GrandRapids
1.62,GrandRapids
1.6,GrandRapids
1.55,GrandRapids
1.49,GrandRapids
1.58,GrandRapids
1.52,GrandRapids
1.45,GrandRapids
1.63,GrandRapids
1.53,GrandRapids
1.59,GrandRapids
1.6,GrandRapids
1.6,GrandRapids
1.58,GrandRapids
1.6,GrandRapids
1.49,GrandRapids
1.26,GrandRapids
1.26,GrandRapids
1.36,GrandRapids
0.93,GrandRapids
1.32,GrandRapids
1.31,GrandRapids
0.88,GrandRapids
1.04,GrandRapids
1.12,GrandRapids
1.07,GrandRapids
0.89,GrandRapids
1.17,GrandRapids
1.1,GrandRapids
0.99,GrandRapids
1.07,GrandRapids
1.15,GrandRapids
0.91,GrandRapids
1.07,GrandRapids
1.16,GrandRapids
1.13,GrandRapids
0.94,GrandRapids
1.13,GrandRapids
0.94,GrandRapids
1.05,GrandRapids
1.17,GrandRapids
0.92,GrandRapids
1.11,GreatLakes
1.11,GreatLakes
1.03,GreatLakes
0.97,GreatLakes
1.18,GreatLakes
1.23,GreatLakes
1.41,GreatLakes
1.48,GreatLakes
1.36,GreatLakes
1.35,GreatLakes
1.4,GreatLakes
1.35,GreatLakes
1.38,GreatLakes
1.37,GreatLakes
1.28,GreatLakes
1.3,GreatLakes
1.3,GreatLakes
1.27,GreatLakes
1.34,GreatLakes
1.3,GreatLakes
1.33,GreatLakes
1.34,GreatLakes
1.32,GreatLakes
1.25,GreatLakes
1.24,GreatLakes
1.13,GreatLakes
1.13,GreatLakes
1.1,GreatLakes
1.15,GreatLakes
1.01,GreatLakes
1.05,GreatLakes
1.0,GreatLakes
0.91,GreatLakes
0.94,GreatLakes
0.94,GreatLakes
0.96,GreatLakes
0.98,GreatLakes
1.05,GreatLakes
1.04,GreatLakes
0.97,GreatLakes
1.06,GreatLakes
1.03,GreatLakes
0.98,GreatLakes
1.05,GreatLakes
1.07,GreatLakes
0.96,GreatLakes
0.85,GreatLakes
1.04,GreatLakes
0.95,GreatLakes
1.05,GreatLakes
1.06,GreatLakes
0.92,GreatLakes
1.45,HarrisburgScranton
1.21,HarrisburgScranton
1.26,HarrisburgScranton
1.4,HarrisburgScranton
1.4,HarrisburgScranton
1.37,HarrisburgScranton
1.42,HarrisburgScranton
1.55,HarrisburgScranton
1.59,HarrisburgScranton
1.6,HarrisburgScranton
1.49,HarrisburgScranton
1.42,HarrisburgScranton
1.4,HarrisburgScranton
1.37,HarrisburgScranton
1.26,HarrisburgScranton
1.19,HarrisburgScranton
1.15,HarrisburgScranton
1.32,HarrisburgScranton
1.28,HarrisburgScranton
1.22,HarrisburgScranton
1.24,HarrisburgScranton
1.37,HarrisburgScranton
1.36,HarrisburgScranton
1.25,HarrisburgScranton
1.21,HarrisburgScranton
1.23,HarrisburgScranton
1.24,HarrisburgScranton
1.26,HarrisburgScranton
1.24,HarrisburgScranton
1.23,HarrisburgScranton
1.13,HarrisburgScranton
1.12,HarrisburgScranton
1.08,HarrisburgScranton
0.91,HarrisburgScranton
0.99,HarrisburgScranton
1.09,HarrisburgScranton
1.05,HarrisburgScranton
1.05,HarrisburgScranton
1.13,HarrisburgScranton
1.15,HarrisburgScranton
1.08,HarrisburgScranton
1.13,HarrisburgScranton
1.17,HarrisburgScranton
1.11,HarrisburgScranton
1.15,HarrisburgScranton
1.09,HarrisburgScranton
1.1,HarrisburgScranton
1.07,HarrisburgScranton
1.13,HarrisburgScranton
1.15,HarrisburgScranton
1.14,HarrisburgScranton
1.09,HarrisburgScranton
1.49,HartfordSpringfield
1.22,HartfordSpringfield
1.42,HartfordSpringfield
1.54,HartfordSpringfield
1.57,HartfordSpringfield
1.62,HartfordSpringfield
1.82,HartfordSpringfield
1.83,HartfordSpringfield
1.81,HartfordSpringfield
1.78,HartfordSpringfield
1.82,HartfordSpringfield
1.62,HartfordSpringfield
1.69,HartfordSpringfield
1.63,HartfordSpringfield
1.51,HartfordSpringfield
1.22,HartfordSpringfield
1.54,HartfordSpringfield
1.59,HartfordSpringfield
1.46,HartfordSpringfield
1.46,HartfordSpringfield
1.5,HartfordSpringfield
1.72,HartfordSpringfield
1.7,HartfordSpringfield
1.63,HartfordSpringfield
1.46,HartfordSpringfield
1.47,HartfordSpringfield
1.41,HartfordSpringfield
1.5,HartfordSpringfield
1.47,HartfordSpringfield
1.46,HartfordSpringfield
1.15,HartfordSpringfield
1.26,HartfordSpringfield
1.24,HartfordSpringfield
0.86,HartfordSpringfield
1.18,HartfordSpringfield
1.25,HartfordSpringfield
1.18,HartfordSpringfield
1.17,HartfordSpringfield
1.36,HartfordSpringfield
1.31,HartfordSpringfield
1.17,HartfordSpringfield
1.3,HartfordSpringfield
1.27,HartfordSpringfield
1.17,HartfordSpringfield
1.28,HartfordSpringfield
1.1,HartfordSpringfield
1.16,HartfordSpringfield
1.12,HartfordSpringfield
1.27,HartfordSpringfield
1.18,HartfordSpringfield
1.26,HartfordSpringfield
1.07,HartfordSpringfield
0.72,Houston
0.63,Houston
0.73,Houston
0.71,Houston
0.82,Houston
0.99,Houston
1.05,Houston
1.12,Houston
1.15,Houston
1.0,Houston
0.98,Houston
0.98,Houston
0.98,Houston
0.96,Houston
0.83,Houston
0.76,Houston
0.72,Houston
0.88,Houston
0.9,Houston
0.9,Houston
0.92,Houston
0.98,Houston
0.96,Houston
0.92,Houston
0.89,Houston
0.92,Houston
0.88,Houston
0.89,Houston
0.83,Houston
0.85,Houston
0.82,Houston
0.68,Houston
0.69,Houston
0.65,Houston
0.68,Houston
0.67,Houston
0.69,Houston
0.7,Houston
0.72,Houston
0.75,Houston
0.76,Houston
0.76,Houston
0.76,Houston
0.76,Houston
0.8,Houston
0.67,Houston
0.69,Houston
0.74,Houston
0.91,Houston
0.83,Houston
0.84,Houston
0.78,Houston
1.13,Indianapolis
1.19,Indianapolis
1.17,Indianapolis
1.18,Indianapolis
1.34,Indianapolis
1.29,Indianapolis
1.29,Indianapolis
1.37,Indianapolis
1.2,Indianapolis
1.31,Indianapolis
1.27,Indianapolis
1.2,Indianapolis
1.31,Indianapolis
1.39,Indianapolis
1.26,Indianapolis
1.29,Indianapolis
1.31,Indianapolis
1.27,Indianapolis
1.3,Indianapolis
1.27,Indianapolis
1.33,Indianapolis
1.27,Indianapolis
1.2,Indianapolis
1.08,Indianapolis
1.12,Indianapolis
1.1,Indianapolis
1.15,Indianapolis
1.13,Indianapolis
1.12,Indianapolis
1.05,Indianapolis
1.01,Indianapolis
0.87,Indianapolis
0.88,Indianapolis
0.93,Indianapolis
0.92,Indianapolis
0.95,Indianapolis
0.97,Indianapolis
1.07,Indianapolis
0.99,Indianapolis
0.99,Indianapolis
1.12,Indianapolis
1.03,Indianapolis
0.96,Indianapolis
0.99,Indianapolis
1.03,Indianapolis
0.83,Indianapolis
0.88,Indianapolis
0.98,Indianapolis
0.93,Indianapolis
0.97,Indianapolis
1.0,Indianapolis
0.95,Indianapolis
0.81,Jacksonville
0.84,Jacksonville
1.17,Jacksonville
0.89,Jacksonville
1.36,Jacksonville
1.36,Jacksonville
1.31,Jacksonville
1.41,Jacksonville
1.41,Jacksonville
1.35,Jacksonville
1.12,Jacksonville
1.31,Jacksonville
1.31,Jacksonville
1.26,Jacksonville
1.05,Jacksonville
1.1,Jacksonville
0.94,Jacksonville
1.14,Jacksonville
1.11,Jacksonville
1.11,Jacksonville
1.23,Jacksonville
1.23,Jacksonville
1.21,Jacksonville
1.22,Jacksonville
1.19,Jacksonville
0.93,Jacksonville
1.19,Jacksonville
0.94,Jacksonville
1.2,Jacksonville
0.95,Jacksonville
0.92,Jacksonville
1.17,Jacksonville
0.79,Jacksonville
0.8,Jacksonville
0.68,Jacksonville
0.8,Jacksonville
1.0,Jacksonville
0.8,Jacksonville
1.01,Jacksonville
1.06,Jacksonville
1.07,Jacksonville
0.81,Jacksonville
1.06,Jacksonville
0.77,Jacksonville
1.01,Jacksonville
0.95,Jacksonville
0.54,Jacksonville
1.04,Jacksonville
0.93,Jacksonville
1.21,Jacksonville
0.95,Jacksonville
1.09,Jacksonville
0.82,LasVegas
0.81,LasVegas
0.83,LasVegas
0.91,LasVegas
0.86,LasVegas
1.12,LasVegas
1.1,LasVegas
1.2,LasVegas
1.16,LasVegas
1.13,LasVegas
1.08,LasVegas
1.16,LasVegas
1.22,LasVegas
1.2,LasVegas
1.12,LasVegas
0.89,LasVegas
1.03,LasVegas
1.03,LasVegas
1.0,LasVegas
1.08,LasVegas
1.11,LasVegas
1.17,LasVegas
1.15,LasVegas
1.08,LasVegas
1.0,LasVegas
1.0,LasVegas
0.94,LasVegas
0.91,LasVegas
0.94,LasVegas
0.89,LasVegas
0.89,LasVegas
0.93,LasVegas
0.86,LasVegas
0.83,LasVegas
0.85,LasVegas
0.83,LasVegas
0.81,LasVegas
0.87,LasVegas
0.84,LasVegas
0.85,LasVegas
0.82,LasVegas
0.79,LasVegas
0.91,LasVegas
0.86,LasVegas
0.83,LasVegas
0.79,LasVegas
0.74,LasVegas
0.92,LasVegas
1.08,LasVegas
0.88,LasVegas
0.83,LasVegas
0.8,LasVegas
0.84,LosAngeles
0.84,LosAngeles
0.75,LosAngeles
0.78,LosAngeles
1.01,LosAngeles
1.1,LosAngeles
1.29,LosAngeles
1.52,LosAngeles
1.48,LosAngeles
1.23,LosAngeles
1.17,LosAngeles
1.16,LosAngeles
1.06,LosAngeles
1.0,LosAngeles
1.06,LosAngeles
0.95,LosAngeles
0.88,LosAngeles
0.81,LosAngeles
0.93,LosAngeles
1.03,LosAngeles
1.0,LosAngeles
1.06,LosAngeles
1.01,LosAngeles
0.97,LosAngeles
0.93,LosAngeles
0.95,LosAngeles
0.85,LosAngeles
0.9,LosAngeles
0.83,LosAngeles
0.76,LosAngeles
0.83,LosAngeles
0.76,LosAngeles
0.82,LosAngeles
0.64,LosAngeles
0.62,LosAngeles
0.75,LosAngeles
0.76,LosAngeles
0.77,LosAngeles
0.82,LosAngeles
0.73,LosAngeles
0.74,LosAngeles
0.79,LosAngeles
0.76,LosAngeles
0.72,LosAngeles
0.76,LosAngeles
0.65,LosAngeles
0.58,LosAngeles
0.74,LosAngeles
0.76,LosAngeles
0.76,LosAngeles
0.74,LosAngeles
0.64,LosAngeles
1.01,Louisville
1.1,Louisville
0.79,Louisville
0.83,Louisville
1.26,Louisville
1.43,Louisville
1.34,Louisville
1.27,Louisville
1.28,Louisville
1.23,Louisville
1.1,Louisville
1.15,Louisville
1.24,Louisville
1.37,Louisville
1.26,Louisville
1.21,Louisville
1.11,Louisville
1.13,Louisville
1.16,Louisville
1.25,Louisville
1.3,Louisville
1.24,Louisville
1.19,Louisville
1.13,Louisville
1.15,Louisville
1.0,Louisville
1.06,Louisville
1.09,Louisville
1.16,Louisville
1.09,Louisville
0.99,Louisville
0.91,Louisville
0.86,Louisville
0.86,Louisville
0.88,Louisville
0.93,Louisville
0.92,Louisville
0.9,Louisville
0.85,Louisville
0.89,Louisville
0.95,Louisville
1.07,Louisville
1.02,Louisville
0.94,Louisville
0.86,Louisville
0.86,Louisville
0.85,Louisville
0.92,Louisville
0.89,Louisville
0.9,Louisville
0.89,Louisville
0.88,Louisville
0.97,MiamiFtLauderdale
0.97,MiamiFtLauderdale
1.39,MiamiFtLauderdale
0.98,MiamiFtLauderdale
1.49,MiamiFtLauderdale
1.52,MiamiFtLauderdale
1.43,MiamiFtLauderdale
1.51,MiamiFtLauderdale
1.57,MiamiFtLauderdale
1.59,MiamiFtLauderdale
1.28,MiamiFtLauderdale
1.49,MiamiFtLauderdale
1.51,MiamiFtLauderdale
1.43,MiamiFtLauderdale
1.19,MiamiFtLauderdale
1.2,MiamiFtLauderdale
0.97,MiamiFtLauderdale
1.22,MiamiFtLauderdale
1.23,MiamiFtLauderdale
1.17,MiamiFtLauderdale
1.25,MiamiFtLauderdale
1.3,MiamiFtLauderdale
1.28,MiamiFtLauderdale
1.24,MiamiFtLauderdale
1.24,MiamiFtLauderdale
0.96,MiamiFtLauderdale
1.25,MiamiFtLauderdale
0.99,MiamiFtLauderdale
1.28,MiamiFtLauderdale
0.99,MiamiFtLauderdale
0.97,MiamiFtLauderdale
1.26,MiamiFtLauderdale
0.88,MiamiFtLauderdale
1.01,MiamiFtLauderdale
0.79,MiamiFtLauderdale
0.88,MiamiFtLauderdale
1.12,MiamiFtLauderdale
0.87,MiamiFtLauderdale
1.15,MiamiFtLauderdale
1.17,MiamiFtLauderdale
1.13,MiamiFtLauderdale
0.88,MiamiFtLauderdale
1.16,MiamiFtLauderdale
0.83,MiamiFtLauderdale
1.1,MiamiFtLauderdale
1.12,MiamiFtLauderdale
0.59,MiamiFtLauderdale
1.11,MiamiFtLauderdale
0.96,MiamiFtLauderdale
1.2,MiamiFtLauderdale
0.97,MiamiFtLauderdale
1.13,MiamiFtLauderdale
1.23,Midsouth
1.16,Midsouth
1.15,Midsouth
1.2,Midsouth
1.4,Midsouth
1.48,Midsouth
1.52,Midsouth
1.54,Midsouth
1.48,Midsouth
1.47,Midsouth
1.4,Midsouth
1.39,Midsouth
1.38,Midsouth
1.37,Midsouth
1.28,Midsouth
1.18,Midsouth
1.2,Midsouth
1.3,Midsouth
1.27,Midsouth
1.29,Midsouth
1.3,Midsouth
1.35,Midsouth
1.32,Midsouth
1.26,Midsouth
1.19,Midsouth
1.15,Midsouth
1.17,Midsouth
1.16,Midsouth
1.15,Midsouth
1.14,Midsouth
1.09,Midsouth
1.08,Midsouth
1.04,Midsouth
0.95,Midsouth
0.99,Midsouth
1.04,Midsouth
1.06,Midsouth
1.05,Midsouth
1.07,Midsouth
1.08,Midsouth
1.05,Midsouth
1.07,Midsouth
1.1,Midsouth
1.05,Midsouth
1.06,Midsouth
0.99,Midsouth
0.91,Midsouth
1.0,Midsouth
1.01,Midsouth
1.05,Midsouth
1.04,Midsouth
1.01,Midsouth
0.93,Nashville
0.92,Nashville
0.9,Nashville
0.96,Nashville
1.24,Nashville
1.33,Nashville
1.39,Nashville
1.31,Nashville
1.18,Nashville
1.19,Nashville
1.06,Nashville
1.2,Nashville
1.15,Nashville
1.16,Nashville
1.01,Nashville
0.75,Nashville
0.73,Nashville
1.09,Nashville
1.09,Nashville
1.06,Nashville
1.12,Nashville
1.1,Nashville
1.07,Nashville
1.07,Nashville
1.0,Nashville
0.87,Nashville
0.98,Nashville
0.89,Nashville
0.97,Nashville
0.88,Nashville
0.87,Nashville
0.92,Nashville
0.81,Nashville
0.88,Nashville
0.81,Nashville
0.81,Nashville
0.9,Nashville
0.82,Nashville
0.95,Nashville
0.93,Nashville
0.93,Nashville
0.87,Nashville
0.97,Nashville
0.88,Nashville
0.94,Nashville
0.88,Nashville
0.77,Nashville
0.95,Nashville
0.87,Nashville
0.95,Nashville
0.9,Nashville
0.98,Nashville
0.94,NewOrleansMobile
1.08,NewOrleansMobile
1.21,NewOrleansMobile
1.05,NewOrleansMobile
1.38,NewOrleansMobile
1.35,NewOrleansMobile
1.26,NewOrleansMobile
1.49,NewOrleansMobile
1.48,NewOrleansMobile
1.44,NewOrleansMobile
1.36,NewOrleansMobile
1.25,NewOrleansMobile
1.29,NewOrleansMobile
1.19,NewOrleansMobile
1.18,NewOrleansMobile
1.13,NewOrleansMobile
0.94,NewOrleansMobile
1.02,NewOrleansMobile
1.04,NewOrleansMobile
1.11,NewOrleansMobile
1.13,NewOrleansMobile
1.2,NewOrleansMobile
1.16,NewOrleansMobile
1.09,NewOrleansMobile
1.06,NewOrleansMobile
0.93,NewOrleansMobile
1.05,NewOrleansMobile
0.97,NewOrleansMobile
0.95,NewOrleansMobile
0.89,NewOrleansMobile
0.85,NewOrleansMobile
0.96,NewOrleansMobile
0.86,NewOrleansMobile
0.63,NewOrleansMobile
0.58,NewOrleansMobile
0.87,NewOrleansMobile
0.87,NewOrleansMobile
0.87,NewOrleansMobile
0.89,NewOrleansMobile
0.94,NewOrleansMobile
0.94,NewOrleansMobile
0.91,NewOrleansMobile
0.97,NewOrleansMobile
0.8,NewOrleansMobile
0.89,NewOrleansMobile
0.81,NewOrleansMobile
0.58,NewOrleansMobile
0.88,NewOrleansMobile
0.9,NewOrleansMobile
0.88,NewOrleansMobile
0.9,NewOrleansMobile
0.86,NewOrleansMobile
1.36,NewYork
1.26,NewYork
1.32,NewYork
1.52,NewYork
1.56,NewYork
1.59,NewYork
1.9,NewYork
1.93,NewYork
1.99,NewYork
1.95,NewYork
1.89,NewYork
1.76,NewYork
1.72,NewYork
1.62,NewYork
1.5,NewYork
1.26,NewYork
1.47,NewYork
1.58,NewYork
1.47,NewYork
1.49,NewYork
1.54,NewYork
1.7,NewYork
1.68,NewYork
1.64,NewYork
1.51,NewYork
1.53,NewYork
1.2,NewYork
1.5,NewYork
1.44,NewYork
1.47,NewYork
1.08,NewYork
1.14,NewYork
1.14,NewYork
0.77,NewYork
1.22,NewYork
1.12,NewYork
1.08,NewYork
1.09,NewYork
1.31,NewYork
1.32,NewYork
1.09,NewYork
1.17,NewYork
1.24,NewYork
1.15,NewYork
1.21,NewYork
1.09,NewYork
0.95,NewYork
1.02,NewYork
1.3,NewYork
1.01,NewYork
1.15,NewYork
1.07,NewYork
1.36,Northeast
1.22,Northeast
1.32,Northeast
1.4,Northeast
1.51,Northeast
1.51,Northeast
1.67,Northeast
1.71,Northeast
1.72,Northeast
1.67,Northeast
1.65,Northeast
1.54,Northeast
1.59,Northeast
1.53,Northeast
1.45,Northeast
1.28,Northeast
1.4,Northeast
1.4,Northeast
1.4,Northeast
1.37,Northeast
1.47,Northeast
1.6,Northeast
1.54,Northeast
1.49,Northeast
1.33,Northeast
1.41,Northeast
1.28,Northeast
1.4,Northeast
1.34,Northeast
1.35,Northeast
1.14,Northeast
1.14,Northeast
1.13,Northeast
0.87,Northeast
1.12,Northeast
1.13,Northeast
1.12,Northeast
1.09,Northeast
1.18,Northeast
1.23,Northeast
1.11,Northeast
1.13,Northeast
1.21,Northeast
1.15,Northeast
1.21,Northeast
1.08,Northeast
1.03,Northeast
1.06,Northeast
1.21,Northeast
1.09,Northeast
1.2,Northeast
1.07,Northeast
1.24,NorthernNewEngland
1.19,NorthernNewEngland
1.29,NorthernNewEngland
1.12,NorthernNewEngland
1.41,NorthernNewEngland
1.39,NorthernNewEngland
