AveragePrice,region
0.6399999999999999,Atlanta
0.5700000000000001,Atlanta
0.74,Atlanta
0.6799999999999999,Atlanta
0.7,Atlanta
0.71,Atlanta
0.6200000000000001,Atlanta
0.47000000000000003,Atlanta
0.55,Atlanta
0.48000000000000004,Atlanta
0.48000000000000004,Atlanta
0.45,Atlanta
0.48000000000000004,Atlanta
0.49000000000000005,Atlanta
0.38000000000000006,Atlanta
0.51,Atlanta
0.47000000000000003,Atlanta
0.49000000000000005,Atlanta
0.5900000000000001,Atlanta
0.53,Atlanta
0.73,Atlanta
0.6799999999999999,Atlanta
0.6799999999999999,Atlanta
0.6000000000000001,Atlanta
0.73,Atlanta
0.6000000000000001,Atlanta
0.74,Atlanta
0.6699999999999999,Atlanta
0.46,Atlanta
0.74,Atlanta
0.6200000000000001,Atlanta
0.74,Atlanta
0.6300000000000001,Atlanta
0.75,Atlanta
1.17,BaltimoreWashington
0.9099999999999999,BaltimoreWashington
1.05,BaltimoreWashington
1.1099999999999999,BaltimoreWashington
1.19,BaltimoreWashington
1.3,BaltimoreWashington
1.43,BaltimoreWashington
1.5,BaltimoreWashington
1.56,BaltimoreWashington
1.55,BaltimoreWashington
1.39,BaltimoreWashington
1.29,BaltimoreWashington
1.3599999999999999,BaltimoreWashington
1.28,BaltimoreWashington
1.2,BaltimoreWashington
1.04,BaltimoreWashington
1.21,BaltimoreWashington
1.27,BaltimoreWashington
1.18,BaltimoreWashington
1.22,BaltimoreWashington
1.22,BaltimoreWashington
1.3499999999999999,BaltimoreWashington
1.3399999999999999,BaltimoreWashington
1.17,BaltimoreWashington
1.07,BaltimoreWashington
1.0799999999999998,BaltimoreWashington
1.06,BaltimoreWashington
1.07,BaltimoreWashington
1.04,BaltimoreWashington
1.03,BaltimoreWashington
0.8899999999999999,BaltimoreWashington
0.8899999999999999,BaltimoreWashington
0.8200000000000001,BaltimoreWashington
0.6499999999999999,BaltimoreWashington
0.77,BaltimoreWashington
0.8299999999999998,BaltimoreWashington
0.8299999999999998,BaltimoreWashington
0.8200000000000001,BaltimoreWashington
0.8399999999999999,BaltimoreWashington
0.8899999999999999,BaltimoreWashington
0.8,BaltimoreWashington
0.8799999999999999,BaltimoreWashington
0.9099999999999999,BaltimoreWashington
0.8200000000000001,BaltimoreWashington
0.8999999999999999,BaltimoreWashington
0.81,BaltimoreWashington
0.8,BaltimoreWashington
0.81,BaltimoreWashington
0.79,BaltimoreWashington
0.8699999999999999,BaltimoreWashington
0.8699999999999999,BaltimoreWashington
0.81,BaltimoreWashington
0.73,Boise
0.72,Boise
0.5,Boise
0.71,Boise
0.9199999999999999,Boise
0.97,Boise
0.98,Boise
1.07,Boise
1.04,Boise
0.8699999999999999,Boise
0.79,Boise
0.73,Boise
0.6000000000000001,Boise
0.6100000000000001,Boise
0.6699999999999999,Boise
0.5900000000000001,Boise
0.71,Boise
0.69,Boise
0.6000000000000001,Boise
0.6300000000000001,Boise
0.46,Boise
0.48000000000000004,Boise
0.44,Boise
0.39999999999999997,Boise
0.45,Boise
0.47000000000000003,Boise
0.38999999999999996,Boise
0.39999999999999997,Boise
0.37000000000000005,Boise
0.33,Boise
0.33,Boise
0.35000000000000003,Boise
0.27999999999999997,Boise
0.31,Boise
0.33,Boise
0.35000000000000003,Boise
0.37000000000000005,Boise
0.52,Boise
0.52,Boise
0.51,Boise
0.6399999999999999,Boise
0.53,Boise
0.56,Boise
0.5900000000000001,Boise
0.44,Boise
0.6399999999999999,Boise
0.52,Boise
0.6399999999999999,Boise
0.6000000000000001,Boise
0.6200000000000001,Boise
0.6300000000000001,Boise
0.47000000000000003,Boise
0.98,Boston
0.79,Boston
0.9199999999999999,Boston
0.96,Boston
1.15,Boston
1.0899999999999999,Boston
1.26,Boston
1.32,Boston
1.3699999999999999,Boston
1.28,Boston
1.3,Boston
1.19,Boston
1.29,Boston
1.23,Boston
1.15,Boston
0.97,Boston
1.1099999999999999,Boston
1.07,Boston
1.01,Boston
0.99,Boston
1.18,Boston
1.31,Boston
1.22,Boston
1.26,Boston
1.02,Boston
1.0799999999999998,Boston
1.03,Boston
1.02,Boston
0.99,Boston
0.96,Boston
0.78,Boston
0.75,Boston
0.76,Boston
0.55,Boston
0.75,Boston
0.77,Boston
0.78,Boston
0.69,Boston
0.81,Boston
0.78,Boston
0.8,Boston
0.75,Boston
0.8,Boston
0.78,Boston
0.8399999999999999,Boston
0.6799999999999999,Boston
0.75,Boston
0.73,Boston
0.75,Boston
0.72,Boston
0.8499999999999999,Boston
0.71,Boston
1.1099999999999999,BuffaloRochester
1.06,BuffaloRochester
1.17,BuffaloRochester
1.3599999999999999,BuffaloRochester
1.27,BuffaloRochester
1.3299999999999998,BuffaloRochester
1.3,BuffaloRochester
1.3399999999999999,BuffaloRochester
1.3499999999999999,BuffaloRochester
1.3,BuffaloRochester
1.06,BuffaloRochester
1.07,BuffaloRochester
1.05,BuffaloRochester
1.0999999999999999,BuffaloRochester
1.24,BuffaloRochester
1.0799999999999998,BuffaloRochester
1.18,BuffaloRochester
1.0999999999999999,BuffaloRochester
1.03,BuffaloRochester
1.1099999999999999,BuffaloRochester
1.2,BuffaloRochester
1.15,BuffaloRochester
1.14,BuffaloRochester
1.0,BuffaloRochester
0.95,BuffaloRochester
1.0,BuffaloRochester
0.96,BuffaloRochester
0.9299999999999999,BuffaloRochester
0.8499999999999999,BuffaloRochester
0.8499999999999999,BuffaloRochester
0.8899999999999999,BuffaloRochester
0.8200000000000001,BuffaloRochester
0.79,BuffaloRochester
0.79,BuffaloRochester
0.81,BuffaloRochester
0.8499999999999999,BuffaloRochester
0.8399999999999999,BuffaloRochester
0.8,BuffaloRochester
0.74,BuffaloRochester
0.8299999999999998,BuffaloRochester
0.8399999999999999,BuffaloRochester
0.81,BuffaloRochester
1.06,BuffaloRochester
0.9199999999999999,BuffaloRochester
1.01,BuffaloRochester
0.99,BuffaloRochester
1.0,BuffaloRochester
0.9099999999999999,BuffaloRochester
1.01,BuffaloRochester
1.0799999999999998,BuffaloRochester
1.05,BuffaloRochester
1.0899999999999999,BuffaloRochester
0.6399999999999999,California
0.6499999999999999,California
0.6000000000000001,California
0.6799999999999999,California
0.9099999999999999,California
1.02,California
1.18,California
1.38,California
1.38,California
1.0899999999999999,California
1.0999999999999999,California
1.04,California
0.8899999999999999,California
0.8499999999999999,California
0.9199999999999999,California
0.8200000000000001,California
0.78,California
0.69,California
0.75,California
0.77,California
0.8699999999999999,California
0.9199999999999999,California
0.8999999999999999,California
0.8399999999999999,California
0.78,California
0.8,California
0.73,California
0.76,California
0.71,California
0.6399999999999999,California
0.6799999999999999,California
0.6000000000000001,California
0.6699999999999999,California
0.49000000000000005,California
0.45,California
0.54,California
0.6300000000000001,California
0.6399999999999999,California
0.6300000000000001,California
0.6300000000000001,California
0.6100000000000001,California
0.6599999999999999,California
0.6200000000000001,California
0.5900000000000001,California
0.5900000000000001,California
0.52,California
0.39999999999999997,California
0.5800000000000001,California
0.5800000000000001,California
0.6000000000000001,California
0.5700000000000001,California
0.43,California
0.95,Charlotte
0.94,Charlotte
1.03,Charlotte
1.04,Charlotte
1.24,Charlotte
1.27,Charlotte
1.3399999999999999,Charlotte
1.27,Charlotte
1.28,Charlotte
1.22,Charlotte
1.0899999999999999,Charlotte
1.21,Charlotte
1.18,Charlotte
1.17,Charlotte
1.13,Charlotte
1.1199999999999999,Charlotte
1.03,Charlotte
1.0999999999999999,Charlotte
1.0799999999999998,Charlotte
1.0999999999999999,Charlotte
1.13,Charlotte
1.18,Charlotte
1.16,Charlotte
1.13,Charlotte
0.96,Charlotte
0.8999999999999999,Charlotte
0.98,Charlotte
0.9099999999999999,Charlotte
0.95,Charlotte
0.95,Charlotte
0.9099999999999999,Charlotte
0.96,Charlotte
0.8200000000000001,Charlotte
0.75,Charlotte
0.74,Charlotte
0.8200000000000001,Charlotte
0.8399999999999999,Charlotte
0.8,Charlotte
0.8200000000000001,Charlotte
0.8399999999999999,Charlotte
0.8499999999999999,Charlotte
0.75,Charlotte
0.79,Charlotte
0.75,Charlotte
0.77,Charlotte
0.7,Charlotte
0.5,Charlotte
0.6499999999999999,Charlotte
0.6200000000000001,Charlotte
0.6799999999999999,Charlotte
0.6499999999999999,Charlotte
0.6599999999999999,Charlotte
0.9199999999999999,Chicago
0.8799999999999999,Chicago
0.79,Chicago
0.97,Chicago
0.8,Chicago
0.8299999999999998,Chicago
1.52,Chicago
1.7699999999999998,Chicago
1.7699999999999998,Chicago
1.54,Chicago
1.5,Chicago
1.52,Chicago
1.53,Chicago
1.5,Chicago
1.4,Chicago
1.3699999999999999,Chicago
1.3,Chicago
1.3,Chicago
1.3299999999999998,Chicago
1.3699999999999999,Chicago
1.38,Chicago
1.38,Chicago
1.3599999999999999,Chicago
1.21,Chicago
1.23,Chicago
0.9299999999999999,Chicago
0.8799999999999999,Chicago
0.8999999999999999,Chicago
1.0,Chicago
0.8999999999999999,Chicago
0.8499999999999999,Chicago
0.81,Chicago
0.74,Chicago
0.6699999999999999,Chicago
0.7,Chicago
0.78,Chicago
0.78,Chicago
0.81,Chicago
0.8499999999999999,Chicago
0.6000000000000001,Chicago
0.81,Chicago
0.7,Chicago
0.8299999999999998,Chicago
0.8499999999999999,Chicago
0.79,Chicago
0.7,Chicago
0.52,Chicago
0.8200000000000001,Chicago
0.71,Chicago
0.81,Chicago
0.78,Chicago
0.6300000000000001,Chicago
0.52,CincinnatiDayton
0.69,CincinnatiDayton
0.47000000000000003,CincinnatiDayton
0.39999999999999997,CincinnatiDayton
0.79,CincinnatiDayton
0.6799999999999999,CincinnatiDayton
0.77,CincinnatiDayton
0.78,CincinnatiDayton
0.72,CincinnatiDayton
0.6599999999999999,CincinnatiDayton
0.77,CincinnatiDayton
0.71,CincinnatiDayton
0.73,CincinnatiDayton
0.79,CincinnatiDayton
0.6599999999999999,CincinnatiDayton
0.74,CincinnatiDayton
0.8200000000000001,CincinnatiDayton
0.8299999999999998,CincinnatiDayton
0.77,CincinnatiDayton
0.73,CincinnatiDayton
0.73,CincinnatiDayton
0.77,CincinnatiDayton
0.8,CincinnatiDayton
0.75,CincinnatiDayton
0.76,CincinnatiDayton
0.54,CincinnatiDayton
0.6200000000000001,CincinnatiDayton
0.6100000000000001,CincinnatiDayton
0.75,CincinnatiDayton
0.55,CincinnatiDayton
0.54,CincinnatiDayton
0.52,CincinnatiDayton
0.5800000000000001,CincinnatiDayton
0.56,CincinnatiDayton
0.6399999999999999,CincinnatiDayton
0.6399999999999999,CincinnatiDayton
0.6300000000000001,CincinnatiDayton
0.5900000000000001,CincinnatiDayton
0.5900000000000001,CincinnatiDayton
0.6000000000000001,CincinnatiDayton
0.6000000000000001,CincinnatiDayton
0.5800000000000001,CincinnatiDayton
0.55,CincinnatiDayton
0.5700000000000001,CincinnatiDayton
0.56,CincinnatiDayton
0.56,CincinnatiDayton
0.51,CincinnatiDayton
0.6399999999999999,CincinnatiDayton
0.5900000000000001,CincinnatiDayton
0.56,CincinnatiDayton
0.6200000000000001,CincinnatiDayton
0.6000000000000001,CincinnatiDayton
0.77,Columbus
0.76,Columbus
0.6799999999999999,Columbus
0.54,Columbus
0.8,Columbus
1.03,Columbus
1.0799999999999998,Columbus
1.1099999999999999,Columbus
0.8,Columbus
0.81,Columbus
1.01,Columbus
1.03,Columbus
1.0,Columbus
0.8399999999999999,Columbus
0.77,Columbus
0.76,Columbus
0.76,Columbus
0.77,Columbus
0.8999999999999999,Columbus
0.8699999999999999,Columbus
0.8799999999999999,Columbus
0.9099999999999999,Columbus
0.8499999999999999,Columbus
0.8799999999999999,Columbus
0.76,Columbus
0.6399999999999999,Columbus
0.74,Columbus
0.8299999999999998,Columbus
0.8299999999999998,Columbus
0.77,Columbus
0.6300000000000001,Columbus
0.53,Columbus
0.54,Columbus
0.6000000000000001,Columbus
0.41,Columbus
0.42,Columbus
0.6699999999999999,Columbus
0.6599999999999999,Columbus
0.6499999999999999,Columbus
0.71,Columbus
0.74,Columbus
0.75,Columbus
0.6499999999999999,Columbus
0.73,Columbus
0.75,Columbus
0.6100000000000001,Columbus
0.51,Columbus
0.6200000000000001,Columbus
0.5900000000000001,Columbus
0.73,Columbus
0.6699999999999999,Columbus
0.6100000000000001,Columbus
0.46,DallasFtWorth
0.38999999999999996,DallasFtWorth
0.38999999999999996,DallasFtWorth
0.38999999999999996,DallasFtWorth
0.6000000000000001,DallasFtWorth
0.7,DallasFtWorth
0.78,DallasFtWorth
0.8399999999999999,DallasFtWorth
0.8399999999999999,DallasFtWorth
0.78,DallasFtWorth
0.69,DallasFtWorth
0.6300000000000001,DallasFtWorth
0.6499999999999999,DallasFtWorth
0.6200000000000001,DallasFtWorth
0.5,DallasFtWorth
0.49000000000000005,DallasFtWorth
0.44,DallasFtWorth
0.44,DallasFtWorth
0.47000000000000003,DallasFtWorth
0.5800000000000001,DallasFtWorth
0.53,DallasFtWorth
0.5800000000000001,DallasFtWorth
0.6399999999999999,DallasFtWorth
0.6599999999999999,DallasFtWorth
0.6100000000000001,DallasFtWorth
0.5900000000000001,DallasFtWorth
0.55,DallasFtWorth
0.5700000000000001,DallasFtWorth
0.54,DallasFtWorth
0.52,DallasFtWorth
0.47000000000000003,DallasFtWorth
0.39999999999999997,DallasFtWorth
0.41,DallasFtWorth
0.42,DallasFtWorth
0.41,DallasFtWorth
0.35000000000000003,DallasFtWorth
0.38999999999999996,DallasFtWorth
0.38999999999999996,DallasFtWorth
0.39999999999999997,DallasFtWorth
0.46,DallasFtWorth
0.44,DallasFtWorth
0.48000000000000004,DallasFtWorth
0.46,DallasFtWorth
0.44,DallasFtWorth
0.53,DallasFtWorth
0.35000000000000003,DallasFtWorth
0.41,DallasFtWorth
0.5,DallasFtWorth
0.72,DallasFtWorth
0.49000000000000005,DallasFtWorth
0.55,DallasFtWorth
0.48000000000000004,DallasFtWorth
0.74,Denver
0.74,Denver
0.6499999999999999,Denver
0.6100000000000001,Denver
1.0,Denver
0.98,Denver
0.8799999999999999,Denver
1.01,Denver
0.8299999999999998,Denver
0.94,Denver
0.8499999999999999,Denver
0.78,Denver
0.8799999999999999,Denver
0.8499999999999999,Denver
0.72,Denver
0.6799999999999999,Denver
0.6100000000000001,Denver
0.6100000000000001,Denver
0.9199999999999999,Denver
0.8799999999999999,Denver
0.8399999999999999,Denver
0.8499999999999999,Denver
0.8699999999999999,Denver
0.77,Denver
0.74,Denver
0.73,Denver
0.6799999999999999,Denver
0.7,Denver
0.6599999999999999,Denver
0.55,Denver
0.55,Denver
0.6000000000000001,Denver
0.6000000000000001,Denver
0.5,Denver
0.5700000000000001,Denver
0.6300000000000001,Denver
0.48000000000000004,Denver
0.47000000000000003,Denver
0.53,Denver
0.6499999999999999,Denver
0.43,Denver
0.53,Denver
0.6799999999999999,Denver
0.44,Denver
0.43,Denver
0.39999999999999997,Denver
0.33,Denver
0.5,Denver
0.3,Denver
0.36000000000000004,Denver
0.42,Denver
0.3,Denver
0.76,Detroit
0.75,Detroit
0.6499999999999999,Detroit
0.51,Detroit
0.8799999999999999,Detroit
1.05,Detroit
1.0899999999999999,Detroit
1.0999999999999999,Detroit
1.0999999999999999,Detroit
1.05,Detroit
0.96,Detroit
0.97,Detroit
0.95,Detroit
0.94,Detroit
0.8,Detroit
0.79,Detroit
0.78,Detroit
0.71,Detroit
0.8499999999999999,Detroit
0.78,Detroit
0.8299999999999998,Detroit
0.8599999999999999,Detroit
0.8499999999999999,Detroit
0.8699999999999999,Detroit
0.8799999999999999,Detroit
0.8699999999999999,Detroit
0.8299999999999998,Detroit
0.7,Detroit
0.6799999999999999,Detroit
0.6200000000000001,Detroit
0.74,Detroit
0.77,Detroit
0.56,Detroit
0.6599999999999999,Detroit
0.7,Detroit
0.7,Detroit
0.6699999999999999,Detroit
0.73,Detroit
0.72,Detroit
0.75,Detroit
0.79,Detroit
0.8200000000000001,Detroit
0.6699999999999999,Detroit
0.8299999999999998,Detroit
0.8999999999999999,Detroit
0.7,Detroit
0.47000000000000003,Detroit
0.74,Detroit
0.6399999999999999,Detroit
0.81,Detroit
0.8,Detroit
0.56,Detroit
1.03,GrandRapids
0.8399999999999999,GrandRapids
0.8999999999999999,GrandRapids
0.6200000000000001,GrandRapids
1.14,GrandRapids
1.16,GrandRapids
1.29,GrandRapids
1.3699999999999999,GrandRapids
1.1199999999999999,GrandRapids
1.42,GrandRapids
1.3299999999999998,GrandRapids
1.32,GrandRapids
1.3,GrandRapids
1.25,GrandRapids
1.19,GrandRapids
1.28,GrandRapids
1.22,GrandRapids
1.15,GrandRapids
1.3299999999999998,GrandRapids
1.23,GrandRapids
1.29,GrandRapids
1.3,GrandRapids
1.3,GrandRapids
1.28,GrandRapids
1.3,GrandRapids
1.19,GrandRapids
0.96,GrandRapids
0.96,GrandRapids
1.06,GrandRapids
0.6300000000000001,GrandRapids
1.02,GrandRapids
1.01,GrandRapids
0.5800000000000001,GrandRapids
0.74,GrandRapids
0.8200000000000001,GrandRapids
0.77,GrandRapids
0.5900000000000001,GrandRapids
0.8699999999999999,GrandRapids
0.8,GrandRapids
0.69,GrandRapids
0.77,GrandRapids
0.8499999999999999,GrandRapids
0.6100000000000001,GrandRapids
0.77,GrandRapids
0.8599999999999999,GrandRapids
0.8299999999999998,GrandRapids
0.6399999999999999,GrandRapids
0.8299999999999998,GrandRapids
0.6399999999999999,GrandRapids
0.75,GrandRapids
0.8699999999999999,GrandRapids
0.6200000000000001,GrandRapids
0.81,GreatLakes
0.81,GreatLakes
0.73,GreatLakes
0.6699999999999999,GreatLakes
0.8799999999999999,GreatLakes
0.9299999999999999,GreatLakes
1.1099999999999999,GreatLakes
1.18,GreatLakes
1.06,GreatLakes
1.05,GreatLakes
1.0999999999999999,GreatLakes
1.05,GreatLakes
1.0799999999999998,GreatLakes
1.07,GreatLakes
0.98,GreatLakes
1.0,GreatLakes
1.0,GreatLakes
0.97,GreatLakes
1.04,GreatLakes
1.0,GreatLakes
1.03,GreatLakes
1.04,GreatLakes
1.02,GreatLakes
0.95,GreatLakes
0.94,GreatLakes
0.8299999999999998,GreatLakes
0.8299999999999998,GreatLakes
0.8,GreatLakes
0.8499999999999999,GreatLakes
0.71,GreatLakes
0.75,GreatLakes
0.7,GreatLakes
0.6100000000000001,GreatLakes
0.6399999999999999,GreatLakes
0.6399999999999999,GreatLakes
0.6599999999999999,GreatLakes
0.6799999999999999,GreatLakes
0.75,GreatLakes
0.74,GreatLakes
0.6699999999999999,GreatLakes
0.76,GreatLakes
0.73,GreatLakes
0.6799999999999999,GreatLakes
0.75,GreatLakes
0.77,GreatLakes
0.6599999999999999,GreatLakes
0.55,GreatLakes
0.74,GreatLakes
0.6499999999999999,GreatLakes
0.75,GreatLakes
0.76,GreatLakes
0.6200000000000001,GreatLakes
1.15,HarrisburgScranton
0.9099999999999999,HarrisburgScranton
0.96,HarrisburgScranton
1.0999999999999999,HarrisburgScranton
1.0999999999999999,HarrisburgScranton
1.07,HarrisburgScranton
1.1199999999999999,HarrisburgScranton
1.25,HarrisburgScranton
1.29,HarrisburgScranton
1.3,HarrisburgScranton
1.19,HarrisburgScranton
1.1199999999999999,HarrisburgScranton
1.0999999999999999,HarrisburgScranton
1.07,HarrisburgScranton
0.96,HarrisburgScranton
0.8899999999999999,HarrisburgScranton
0.8499999999999999,HarrisburgScranton
1.02,HarrisburgScranton
0.98,HarrisburgScranton
0.9199999999999999,HarrisburgScranton
0.94,HarrisburgScranton
1.07,HarrisburgScranton
1.06,HarrisburgScranton
0.95,HarrisburgScranton
0.9099999999999999,HarrisburgScranton
0.9299999999999999,HarrisburgScranton
0.94,HarrisburgScranton
0.96,HarrisburgScranton
0.94,HarrisburgScranton
0.9299999999999999,HarrisburgScranton
0.8299999999999998,HarrisburgScranton
0.8200000000000001,HarrisburgScranton
0.78,HarrisburgScranton
0.6100000000000001,HarrisburgScranton
0.69,HarrisburgScranton
0.79,HarrisburgScranton
0.75,HarrisburgScranton
0.75,HarrisburgScranton
0.8299999999999998,HarrisburgScranton
0.8499999999999999,HarrisburgScranton
0.78,HarrisburgScranton
0.8299999999999998,HarrisburgScranton
0.8699999999999999,HarrisburgScranton
0.81,HarrisburgScranton
0.8499999999999999,HarrisburgScranton
0.79,HarrisburgScranton
0.8,HarrisburgScranton
0.77,HarrisburgScranton
0.8299999999999998,HarrisburgScranton
0.8499999999999999,HarrisburgScranton
0.8399999999999999,HarrisburgScranton
0.79,HarrisburgScranton
1.19,HartfordSpringfield
0.9199999999999999,HartfordSpringfield
1.1199999999999999,HartfordSpringfield
1.24,HartfordSpringfield
1.27,HartfordSpringfield
1.32,HartfordSpringfield
1.52,HartfordSpringfield
1.53,HartfordSpringfield
1.51,HartfordSpringfield
1.48,HartfordSpringfield
1.52,HartfordSpringfield
1.32,HartfordSpringfield
1.39,HartfordSpringfield
1.3299999999999998,HartfordSpringfield
1.21,HartfordSpringfield
0.9199999999999999,HartfordSpringfield
1.24,HartfordSpringfield
1.29,HartfordSpringfield
1.16,HartfordSpringfield
1.16,HartfordSpringfield
1.2,HartfordSpringfield
1.42,HartfordSpringfield
1.4,HartfordSpringfield
1.3299999999999998,HartfordSpringfield
1.16,HartfordSpringfield
1.17,HartfordSpringfield
1.1099999999999999,HartfordSpringfield
1.2,HartfordSpringfield
1.17,HartfordSpringfield
1.16,HartfordSpringfield
0.8499999999999999,HartfordSpringfield
0.96,HartfordSpringfield
0.94,HartfordSpringfield
0.56,HartfordSpringfield
0.8799999999999999,HartfordSpringfield
0.95,HartfordSpringfield
0.8799999999999999,HartfordSpringfield
0.8699999999999999,HartfordSpringfield
1.06,HartfordSpringfield
1.01,HartfordSpringfield
0.8699999999999999,HartfordSpringfield
1.0,HartfordSpringfield
0.97,HartfordSpringfield
0.8699999999999999,HartfordSpringfield
0.98,HartfordSpringfield
0.8,HartfordSpringfield
0.8599999999999999,HartfordSpringfield
0.8200000000000001,HartfordSpringfield
0.97,HartfordSpringfield
0.8799999999999999,HartfordSpringfield
0.96,HartfordSpringfield
0.77,HartfordSpringfield
0.42,Houston
0.33,Houston
0.43,Houston
0.41,Houston
0.52,Houston
0.69,Houston
0.75,Houston
0.8200000000000001,Houston
0.8499999999999999,Houston
0.7,Houston
0.6799999999999999,Houston
0.6799999999999999,Houston
0.6799999999999999,Houston
0.6599999999999999,Houston
0.53,Houston
0.46,Houston
0.42,Houston
0.5800000000000001,Houston
0.6000000000000001,Houston
0.6000000000000001,Houston
0.6200000000000001,Houston
0.6799999999999999,Houston
0.6599999999999999,Houston
0.6200000000000001,Houston
0.5900000000000001,Houston
0.6200000000000001,Houston
0.5800000000000001,Houston
0.5900000000000001,Houston
0.53,Houston
0.55,Houston
0.52,Houston
0.38000000000000006,Houston
0.38999999999999996,Houston
0.35000000000000003,Houston
0.38000000000000006,Houston
0.37000000000000005,Houston
0.38999999999999996,Houston
0.39999999999999997,Houston
0.42,Houston
0.45,Houston
0.46,Houston
0.46,Houston
0.46,Houston
0.46,Houston
0.5,Houston
0.37000000000000005,Houston
0.38999999999999996,Houston
0.44,Houston
0.6100000000000001,Houston
0.53,Houston
0.54,Houston
0.48000000000000004,Houston
0.8299999999999998,Indianapolis
0.8899999999999999,Indianapolis
0.8699999999999999,Indianapolis
0.8799999999999999,Indianapolis
1.04,Indianapolis
0.99,Indianapolis
0.99,Indianapolis
1.07,Indianapolis
0.8999999999999999,Indianapolis
1.01,Indianapolis
0.97,Indianapolis
0.8999999999999999,Indianapolis
1.01,Indianapolis
1.0899999999999999,Indianapolis
0.96,Indianapolis
0.99,Indianapolis
1.01,Indianapolis
0.97,Indianapolis
1.0,Indianapolis
0.97,Indianapolis
1.03,Indianapolis
0.97,Indianapolis
0.8999999999999999,Indianapolis
0.78,Indianapolis
0.8200000000000001,Indianapolis
0.8,Indianapolis
0.8499999999999999,Indianapolis
0.8299999999999998,Indianapolis
0.8200000000000001,Indianapolis
0.75,Indianapolis
0.71,Indianapolis
0.5700000000000001,Indianapolis
0.5800000000000001,Indianapolis
0.6300000000000001,Indianapolis
0.6200000000000001,Indianapolis
0.6499999999999999,Indianapolis
0.6699999999999999,Indianapolis
0.77,Indianapolis
0.69,Indianapolis
0.69,Indianapolis
0.8200000000000001,Indianapolis
0.73,Indianapolis
0.6599999999999999,Indianapolis
0.69,Indianapolis
0.73,Indianapolis
0.53,Indianapolis
0.5800000000000001,Indianapolis
0.6799999999999999,Indianapolis
0.6300000000000001,Indianapolis
0.6699999999999999,Indianapolis
0.7,Indianapolis
0.6499999999999999,Indianapolis
0.51,Jacksonville
0.54,Jacksonville
0.8699999999999999,Jacksonville
0.5900000000000001,Jacksonville
1.06,Jacksonville
1.06,Jacksonville
1.01,Jacksonville
1.1099999999999999,Jacksonville
1.1099999999999999,Jacksonville
1.05,Jacksonville
0.8200000000000001,Jacksonville
1.01,Jacksonville
1.01,Jacksonville
0.96,Jacksonville
0.75,Jacksonville
0.8,Jacksonville
0.6399999999999999,Jacksonville
0.8399999999999999,Jacksonville
0.81,Jacksonville
0.81,Jacksonville
0.9299999999999999,Jacksonville
0.9299999999999999,Jacksonville
0.9099999999999999,Jacksonville
0.9199999999999999,Jacksonville
0.8899999999999999,Jacksonville
0.6300000000000001,Jacksonville
0.8899999999999999,Jacksonville
0.6399999999999999,Jacksonville
0.8999999999999999,Jacksonville
0.6499999999999999,Jacksonville
0.6200000000000001,Jacksonville
0.8699999999999999,Jacksonville
0.49000000000000005,Jacksonville
0.5,Jacksonville
0.38000000000000006,Jacksonville
0.5,Jacksonville
0.7,Jacksonville
0.5,Jacksonville
0.71,Jacksonville
0.76,Jacksonville
0.77,Jacksonville
0.51,Jacksonville
0.76,Jacksonville
0.47000000000000003,Jacksonville
0.71,Jacksonville
0.6499999999999999,Jacksonville
0.24000000000000005,Jacksonville
0.74,Jacksonville
0.6300000000000001,Jacksonville
0.9099999999999999,Jacksonville
0.6499999999999999,Jacksonville
0.79,Jacksonville
0.52,LasVegas
0.51,LasVegas
0.53,LasVegas
0.6100000000000001,LasVegas
0.56,LasVegas
0.8200000000000001,LasVegas
0.8,LasVegas
0.8999999999999999,LasVegas
0.8599999999999999,LasVegas
0.8299999999999998,LasVegas
0.78,LasVegas
0.8599999999999999,LasVegas
0.9199999999999999,LasVegas
0.8999999999999999,LasVegas
0.8200000000000001,LasVegas
0.5900000000000001,LasVegas
0.73,LasVegas
0.73,LasVegas
0.7,LasVegas
0.78,LasVegas
0.81,LasVegas
0.8699999999999999,LasVegas
0.8499999999999999,LasVegas
0.78,LasVegas
0.7,LasVegas
0.7,LasVegas
0.6399999999999999,LasVegas
0.6100000000000001,LasVegas
0.6399999999999999,LasVegas
0.5900000000000001,LasVegas
0.5900000000000001,LasVegas
0.6300000000000001,LasVegas
0.56,LasVegas
0.53,LasVegas
0.55,LasVegas
0.53,LasVegas
0.51,LasVegas
0.5700000000000001,LasVegas
0.54,LasVegas
0.55,LasVegas
0.52,LasVegas
0.49000000000000005,LasVegas
0.6100000000000001,LasVegas
0.56,LasVegas
0.53,LasVegas
0.49000000000000005,LasVegas
0.44,LasVegas
0.6200000000000001,LasVegas
0.78,LasVegas
0.5800000000000001,LasVegas
0.53,LasVegas
0.5,LasVegas
0.54,LosAngeles
0.54,LosAngeles
0.45,LosAngeles
0.48000000000000004,LosAngeles
0.71,LosAngeles
0.8,LosAngeles
0.99,LosAngeles
1.22,LosAngeles
1.18,LosAngeles
0.9299999999999999,LosAngeles
0.8699999999999999,LosAngeles
0.8599999999999999,LosAngeles
0.76,LosAngeles
0.7,LosAngeles
0.76,LosAngeles
0.6499999999999999,LosAngeles
0.5800000000000001,LosAngeles
0.51,LosAngeles
0.6300000000000001,LosAngeles
0.73,LosAngeles
0.7,LosAngeles
0.76,LosAngeles
